time,θ1,ω1,θ2,ω2
4.717155770124903,-1.2305995401160597,1.561044841027598,-1.8750452658910721,0.7267081323802604
4.742187122143565,-1.189388960932899,1.729302733059591,-1.855117126740062,0.8696244786912565
4.767312627074406,-1.1439754438869856,1.8829123096977103,-1.8311995837616404,1.0386354303175307
4.792317629361173,-1.09515945707794,2.018538334672192,-1.8028457354880443,1.2338006521183544
4.817155654325776,-1.043546668050678,2.134020423779698,-1.769507938291397,1.4552441688398743
4.84198429407916,-0.9893494998912817,2.227861119014814,-1.730340364335543,1.7044187210511745
4.867077781023571,-0.9325097175955536,2.2979923471869883,-1.68411790614068,1.9842358036483363
4.892498607251227,-0.8734877024642744,2.340541698776615,-1.62977862523791,2.295500847174907
4.9168212786724785,-0.8163668570506099,2.35121709347509,-1.5700693056716184,2.6181898182805403
4.939409158400996,-0.7634190362819008,2.332065109034399,-1.5073510508553436,2.938220205885723
4.960532838825388,-0.7145882519559662,2.2866743420799107,-1.4419773639526374,3.2539294800944796
4.980234217853537,-0.6701637913984296,2.2189248697781396,-1.3748600562758218,3.561563338889278
4.998660069612069,-0.6300394044361849,2.1325641016461647,-1.3065022390611147,3.8598277738199904
5.015904471706924,-0.5941082485226318,2.0314807052486197,-1.2374740628424366,4.147295994571993
5.032086865337837,-0.5621194302627713,1.9193515102959782,-1.1681344297101612,4.423386814432442
5.0473244538570645,-0.5337685055583813,1.7997035070340779,-1.09872329909863,4.68769413214192
5.061757555819165,-0.5086770054137798,1.6757162117482978,-1.0292442799710186,4.940203392905025
5.075558619555193,-0.4864108130868501,1.5501588479177237,-0.959398815805299,5.181224294014604
5.088975861265955,-0.4664497703342484,1.4251556524657882,-0.8883277839246895,5.4117991823841844
5.1024675720295924,-0.4480618100421731,1.3014949469607293,-0.8137938670452672,5.6351281756217215
5.116890838653979,-0.43019079416782613,1.179005869834346,-0.7308912668609002,5.856829573861018
5.128694388131205,-0.4167977083754964,1.0930465455256462,-0.6607874889979076,6.017911991914926
5.139821501009472,-0.4050058820164851,1.029765722526879,-0.593086658384896,6.146416622383327
5.15005652220876,-0.39468054408670117,0.9913965509354835,-0.5296794969340238,6.2393955564561585
5.15994132958381,-0.38497586706076153,0.9759389683931622,-0.46767077835961157,6.3021599750982356
5.169719551035202,-0.37541311172171504,0.9840110621927486,-0.40586093070932017,6.335196975611425
5.180039493566863,-0.3651005308247163,1.019166221420682,-0.3404433530051751,6.336972608912753
5.190244904172027,-0.35440733598063473,1.0807943544644503,-0.27590608440610837,6.305214677255503
5.199435897862568,-0.34413434171764334,1.1579151674134323,-0.21819248102451688,6.249375041537757
5.208542741141702,-0.33317143043408803,1.252528816864388,-0.16162188917526582,6.170716143011941
5.217426286616461,-0.3215777051866571,1.3598964540766825,-0.1072195766230054,6.074119238304555
5.2264334735314755,-0.30879056347164396,1.4813018236685647,-0.05301575096628604,5.958894456678357
5.2356852528404625,-0.29446832843871706,1.6163051225275957,0.0015074176067861318,5.8252885573543205
5.2455152661753575,-0.2778398812163034,1.7680679132265822,0.05801453260959212,5.66941625285223
5.256414763454722,-0.2576213261752409,1.9427597546790485,0.1188046087439277,5.483146819342411
5.267933729030478,-0.2341607990895777,2.130923955197758,0.18077191727039466,5.274207415036917
5.278847288631884,-0.20992940300600252,2.3095139163709804,0.23720994046980198,5.067227192205932
5.28998530025507,-0.18319984158002126,2.489660063754864,0.2924380753708318,4.848721495716053
5.30107814002834,-0.15460503078255486,2.6650905989836398,0.3449887561732922,4.625061348031896
5.31234754550429,-0.12359214312853654,2.8377897274089965,0.39580522164138543,4.3926062708489
5.323739715454413,-0.09030076248306688,3.0056102318809126,0.4444857888684079,4.152993500923282
5.335320627145906,-0.05454238374482051,3.1684277253737076,0.4911506541465457,3.905294830917102
5.347078352447405,-0.01635895707476079,3.325127823527145,0.5355717153527204,3.65022255942928
5.359025824517258,0.024273244193745935,3.4751032611378534,0.5776191566813759,3.388063379349294
5.37115169042989,0.06728562599597611,3.617568419558728,0.6170777034858926,3.119816407674997
5.383450094392726,0.11261265409494767,3.7519330262445165,0.6537670530992803,2.846619703392593
5.395909119043709,0.16015196019008543,3.877619630425372,0.6875093583799886,2.5700710736130152
5.408527865096478,0.2098294593650275,3.994175206609029,0.7181823937214338,2.2919196181881154
5.4213267271748755,0.26164751507473816,4.101221430178648,0.7457316970755041,2.0139379231131214
5.434381686327816,0.3158370800064261,4.198490155142862,0.7702090059189902,1.7373762259195171
5.4479105945964585,0.37324532496636276,4.28591417049265,0.7918341411160126,1.4616777687551488
5.462632920312541,0.4369431451965045,4.364245116097678,0.8112480687774728,1.1791825057312906
5.47714036948451,0.500702550756874,4.42226101060647,0.8264758359909096,0.9245920008566764
5.489805032103654,0.5569365172735576,4.455273661362383,0.8369061316481536,0.726755560621424
5.502001533232555,0.6113809072525443,4.469583591838463,0.8447377940383637,0.5620333249494586
5.513542738985921,0.6629599981673351,4.465729706050458,0.8504521018934411,0.43275424398923296
5.5249719179286805,0.7138929541737183,4.444017944308072,0.8547986276085965,0.33262455901640353
5.536904317553315,0.7666877890426426,4.401573776712354,0.8582976826171786,0.2592169821498227
5.54906849226216,0.8198604069714576,4.3374555456166615,0.861162717502759,0.2173197642389721
5.559182097862347,0.8633915281781582,4.268713197053175,0.8632896139261498,0.20683945078837057
5.569202854657436,0.9057719457902508,4.187786898558845,0.8653952367581172,0.21658463969480027
5.578584068584614,0.9446616532989863,4.101615393761646,0.8675345150522973,0.2419306359063661
5.587882404103307,0.9823686175594188,4.007529540320996,0.8699535020752798,0.28040705706842767
5.597066122011603,1.0187178747840528,3.9074082685917926,0.8727456751750512,0.32928090848789104
5.606390341092984,1.0546536886178302,3.7997489965467426,0.8760823630399188,0.3877190500068336
5.6159861480162485,1.0905633543663937,3.683964290605925,0.880120135220466,0.4548463182300883
5.626124762578087,1.1272756403421564,3.5575126326078634,0.8851144290071618,0.5310704313227098
5.637234072259058,1.1660114742553924,3.4156044717504943,0.8914959024323115,0.6181964985975285
5.650757958725275,1.2110193128099251,3.2401044779615202,0.9005841212365159,0.7258262847597677
5.663073636279101,1.2499331130747005,3.0792314789771615,0.9101210333417861,0.8225042015441926
5.675657317209369,1.2876473192242863,2.9150192952854663,0.9210753089149016,0.9177937328009318
5.688235876911629,1.323286589145394,2.751871214965736,0.9331930753488266,1.0080003100760904
5.7011305296356385,1.3577012202202152,2.5862569885072735,0.9467537478400228,1.0941723097844243
5.714330868202012,1.3907331775567038,2.418839671900312,0.9617396710125061,1.1750970065913424
5.727986336520082,1.4225952834289104,2.248173619304816,0.9783118118257611,1.2506941407036463
5.742167089148974,1.4532362310724762,2.073801902265583,0.9965523638280216,1.320399829832504
5.756992575049276,1.4826494319857122,1.894658304509007,1.0166102848057255,1.3839053505710834
5.7725725657307425,1.5107238329105441,1.7098228503565867,1.038627512678726,1.4408163302254684
5.78904527446234,1.537304861193372,1.5180715874839212,1.0627872412868538,1.4908231968965113
5.806571222799393,1.562151311999729,1.3179651935081318,1.0893054651139518,1.533668013371868
5.825356539109407,1.58492736861553,1.1075865001478258,1.1184653877181931,1.569224794708537
5.845669649413064,1.605151644549856,0.8843540370259823,1.150645039093347,1.597563430414973
5.867854687800777,1.6221068357246862,0.6448473578967552,1.1863413266201557,1.619071681500691
5.892149546955842,1.634629326066782,0.38663897011720016,1.225878635910986,1.6346067470335217
5.9173329590080765,1.641030653611698,0.1221603726013261,1.267188615529283,1.6455517412827259
5.941383830785576,1.6409501791435237,-0.12866127324681897,1.3068714578215495,1.6543186004682489
5.96422816282209,1.6352967416987407,-0.3662448905415521,1.3447640749964114,1.6634136877364478
5.9866784382947476,1.6244546863427047,-0.5996273179370727,1.3822270309071394,1.6743940466143918
6.008659422100266,1.608763797251218,-0.8279874159357936,1.4191702775171295,1.6872896956760102
